	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Osbpl3	65.2375358398437	-0.0542500737486611	0.15564505434548	-0.34854993611454	0.727427218419155	0.817417182552748
Hhipl1	11.7227417515112	-0.127226476010068	0.365200394749352	-0.348374420836505	0.727559010006984	0.817452789724413
Tnpo1	1073.96039661108	0.0293394337448678	0.0842021490799628	0.348440438462034	0.727509437492408	0.817452789724413
5830408C22Rik	2.04875169350676	-0.27094812363721	0.778451547294502	-0.348060357229536	0.727794855406623	0.817661524282931
Zfp106	728.858647237209	-0.0376548133266282	0.108243404480953	-0.347871664857455	0.727936565943114	0.817764478950539
2810429I04Rik	41.2496687243848	0.0523593213440531	0.150546463751269	0.347795092886145	0.727994075188109	0.817772834168251
Gm16008	9.99188680290725	0.11824565356076	0.340484790004085	0.347286155012509	0.728376350992302	0.818012066282468
Dad1	147.173161334069	0.0356680155326747	0.102683139697644	0.347360001239747	0.728320879074469	0.818012066282468
Gm40706	0.926705399977521	0.28526770097495	0.821285111579126	0.34734308092649	0.728333589174671	0.818012066282468
Gm50359	0.51758778443421	-0.511961866346777	1.474354150883	-0.347244836690127	0.728407389171316	0.818012066282468
Ogfod2	59.0852429321613	-0.0573571312125026	0.165227572615872	-0.347140191581999	0.728486000201973	0.818044097586539
Itga1	42.9555953545742	-0.0556342400382484	0.160566679922698	-0.346486830673914	0.728976879611021	0.818539044194376
A830018L16Rik	4.69522997208714	0.198447728056451	0.57410471790094	0.345664687762926	0.729594725245957	0.819077590188088
Gm5900	2.02601343948401	-0.264282857096894	0.764346889695535	-0.345762978380362	0.729520849971258	0.819077590188088
Gm4674	3.85093638162432	0.160015381514929	0.462942613437172	0.345648417040022	0.729606954571168	0.819077590188088
Cngb1	1.05984831769202	0.281306706949412	0.814261820658328	0.345474514231769	0.729737666887902	0.819168023617652
Snupn	36.3471393002258	-0.0598132134818694	0.173444030274775	-0.344855994104333	0.730202635006282	0.81963363813901
Gm12286	4.64633531020475	-0.176229253797602	0.512181032359308	-0.344076103298517	0.730789053749352	0.820235504490029
Dennd10	46.62567520065	-0.0478659295600286	0.139254618319986	-0.343729566297327	0.731049673815499	0.820471637764894
Ap3m2	45.1657423878326	-0.0681657455635163	0.198478203173916	-0.343441972334796	0.731265988168335	0.820658016818886
Bltp3a	226.541838589955	0.0370699788860435	0.107998825415518	0.343244278291169	0.731414696517032	0.820768505119978
Gm6625	1.55243539470669	0.359918222346346	1.04937953772148	0.34298193304573	0.731612052024767	0.820933564662899
Dync1i1	1.12862778901622	0.354180182690291	1.03374137885303	0.342619720885378	0.73188456399961	0.821182927950099
Mea1	172.603620147112	-0.0436328954969053	0.127383423076923	-0.342531975063638	0.731950585059937	0.821200587703434
Gm42263	1.3751144345905	0.357568026363164	1.04575175203222	0.341924386613072	0.732407796673069	0.821579784363898
Gm13237	1.98017485239013	-0.266805347197469	0.780122743070953	-0.342004318637334	0.732347642223476	0.821579784363898
